,Temp,P.Aire.Prom,P.Aire.Max,P.Aire.Min,P.Vapor.Prom,P.Vapor.Max,P.Vapor.Min,Hum.Rel.Prom,Hum.Rel.Max,Hum.Rel.Min,C.Vapor.Prom,C.Vapor.Max,C.Vapor.Min,D.Aire.Prom,D.Aire.Max,D.Aire.Min,D.Vapor.Prom,D.Vapor.Max,D.Vapor.Min,Temp.Prom,Temp.Max,Temp.Min
883,12.53,989.6200000000008,995.67,986.09,11.539999999999992,13.4,9.53,63.92428571428561,80.13,51.52,11.664285714285723,13.56,9.57,1185.7814285714287,1199.18,1174.61,172.1757142857138,262.17,75.66,16.348571428571464,18.25,12.53
77,10.24,993.3299999999999,997.98,989.9,5.887142857142863,7.55,5.34,69.48428571428569,76.14,58.8,5.928571428571424,7.62,5.39,1242.4157142857146,1255.73,1215.01,224.0371428571428,255.08,187.66,4.801428571428576,10.24,1.73
1703,17.36,987.9642857142856,991.54,981.88,12.134285714285705,15.48,10.32,76.7957142857144,86.41,71.69,12.284285714285703,15.65,10.43,1193.051428571426,1202.26,1179.32,184.7857142857139,236.1,131.77,14.02000000000008,17.36,12.43
1732,12.25,992.9685714285713,1001.52,987.1,12.0042857142857,15.45,9.47,83.57142857142868,94.79,74.87,12.091428571428555,15.66,9.57,1206.3514285714261,1217.2,1189.25,220.61999999999966,258.23,175.25,12.305714285714375,14.65,9.39
572,16.47,981.9728571428578,986.52,977.46,11.498571428571427,14.59,9.53,69.66857142857135,83.92,63.23,11.71285714285714,14.88,9.71,1183.3900000000026,1191.95,1163.58,214.41428571428537,256.1,161.0,14.667142857142892,17.99,13.07
1646,18.06,989.0285714285714,996.31,980.64,12.248571428571397,15.7,10.45,68.78714285714295,83.72,55.54,12.395714285714272,16.01,10.53,1185.0285714285685,1196.03,1171.53,201.1971428571425,243.48,144.05,16.291428571428632,18.62,14.43
1099,6.73,991.9757142857148,1000.89,980.64,7.022857142857142,8.07,6.04,77.09428571428569,86.9,71.79,7.08,8.07,6.06,1236.5685714285712,1261.65,1220.09,196.08714285714254,217.44,156.15,5.574285714285742,7.11,1.67
804,5.56,1002.8728571428579,1008.57,995.6,7.501428571428558,8.99,5.62,78.94285714285708,84.2,71.79,7.482857142857147,8.98,5.57,1247.2900000000006,1265.76,1235.89,245.92142857142815,267.44,201.06,6.165714285714328,8.05,3.88
852,16.89,984.9642857142868,989.49,977.18,10.838571428571418,13.9,7.72,55.5757142857142,72.7,44.69,11.000000000000005,14.06,7.9,1176.0114285714287,1191.83,1154.14,150.56285714285667,203.84,68.23,17.490000000000034,21.96,11.63
529,15.79,986.3357142857145,991.55,978.15,12.528571428571423,16.69,9.49,71.39285714285707,83.91,57.7,12.714285714285719,17.05,9.61,1184.5557142857158,1194.05,1160.91,199.41999999999962,243.46,133.26,15.558571428571458,18.65,14.28
632,11.93,990.6500000000007,996.68,979.83,10.92999999999999,13.31,9.76,79.58857142857131,92.59,73.2,11.03714285714286,13.58,9.83,1205.672857142859,1216.13,1190.01,197.89714285714257,227.22,160.58,11.938571428571475,13.2,11.27
501,10.42,992.6800000000002,998.06,987.65,9.919999999999993,13.23,7.86,66.1457142857142,82.56,47.81,9.997142857142867,13.38,7.92,1202.480000000002,1217.66,1190.81,206.28142857142828,247.62,173.03,13.415714285714314,17.22,10.16
1048,2.12,992.0071428571437,1005.5,979.91,8.151428571428568,10.32,6.28,81.78285714285708,90.0,74.29,8.224285714285715,10.48,6.25,1230.5242857142855,1269.64,1211.17,202.09428571428538,222.87,184.71,6.845714285714316,8.94,2.12
161,21.37,983.7285714285715,992.72,980.03,15.271428571428567,18.87,13.2,64.32428571428565,67.05,61.12,15.532857142857138,19.26,13.3,1159.925714285715,1181.13,1143.13,179.4442857142856,241.09,119.23,20.638571428571453,23.37,18.21
1006,13.0,987.9842857142868,994.9,976.37,10.491428571428568,12.82,8.51,73.09428571428563,79.17,69.52,10.628571428571423,13.13,8.55,1199.705714285714,1219.62,1170.36,197.12714285714242,215.93,155.83,12.642857142857173,16.06,10.16
764,-14.33,1002.8957142857151,1007.23,1000.21,2.619999999999988,4.85,1.55,82.42714285714274,95.36,75.43,2.6142857142857214,4.85,1.54,1324.6457142857155,1355.44,1285.85,80.83142857142822,154.03,28.6,-9.579999999999956,-2.54,-14.75
164,13.83,983.6600000000001,989.26,980.03,14.341428571428567,18.87,10.34,66.7871428571428,75.16,61.12,14.589999999999993,19.26,10.46,1168.1228571428578,1195.81,1143.13,167.84142857142845,221.61,119.23,18.681428571428594,23.37,13.76
872,20.87,984.9685714285724,994.42,974.44,9.222857142857132,13.63,6.0,55.96857142857136,69.11,45.55,9.378571428571437,13.99,6.04,1189.844285714286,1225.0,1148.61,175.0057142857138,267.61,103.55,14.372857142857182,20.87,8.4
796,3.66,996.8385714285722,1000.05,992.43,8.315714285714273,11.21,5.57,80.96999999999994,90.45,66.5,8.340000000000007,11.23,5.61,1235.688571428572,1254.58,1220.87,169.78999999999957,231.32,107.31,7.012857142857183,10.33,3.66
1452,9.42,995.4100000000004,1001.0,984.62,6.379999999999975,8.52,5.44,72.9342857142857,83.46,61.23,6.414285714285705,8.6,5.43,1243.685714285713,1257.96,1218.14,191.42857142857127,206.46,177.75,5.027142857142917,9.42,2.4
1321,14.36,990.5528571428575,993.91,986.45,14.924285714285702,20.11,10.7,74.09428571428563,84.09,58.92,15.072857142857142,20.39,10.79,1179.962857142856,1195.05,1160.79,196.8242857142856,229.31,125.95,17.674285714285766,20.64,14.36
372,5.55,987.5085714285713,994.24,975.79,5.051428571428566,8.42,2.93,85.3114285714285,92.95,80.72,5.121428571428576,8.58,2.96,1262.6028571428583,1292.59,1223.09,205.2671428571425,260.42,169.69,-1.1328571428571146,5.55,-7.2
1414,0.9,992.3185714285719,1002.32,981.5,7.819999999999977,11.42,6.14,85.56571428571422,94.01,71.64,7.891428571428561,11.62,6.17,1237.1671428571412,1262.42,1200.97,204.45571428571424,238.51,178.28,5.502857142857202,10.6,0.9
1654,17.64,982.7357142857145,987.38,977.3,16.43571428571426,18.83,14.33,75.02428571428581,89.4,49.53,16.722857142857126,19.17,14.6,1162.7685714285683,1177.0,1144.96,172.08714285714248,219.29,64.43,19.46714285714291,23.7,15.15
988,13.07,988.8014285714296,994.26,985.78,12.637142857142852,14.83,9.19,68.16857142857135,86.37,50.68,12.77999999999999,15.05,9.29,1182.6557142857148,1206.71,1159.79,195.51999999999967,227.22,165.23,16.827142857142885,22.46,11.52
845,8.68,973.5371428571437,979.61,967.38,7.447142857142844,8.42,6.19,67.71857142857134,74.24,61.9,7.652857142857152,8.68,6.37,1200.2385714285717,1209.03,1190.07,193.25285714285664,221.04,177.02,8.625714285714325,9.73,7.03
234,21.3,988.0899999999998,995.74,981.01,14.509999999999996,18.58,12.34,76.01857142857135,91.01,66.55,14.684285714285718,18.78,12.48,1179.514285714286,1186.95,1162.82,203.18571428571425,230.88,187.35,17.12142857142859,21.3,13.44
918,20.2,988.5585714285722,993.49,985.28,18.364285714285717,20.94,15.3,79.77714285714274,89.34,70.8,18.585714285714293,21.24,15.41,1167.255714285714,1187.45,1146.11,139.13714285714238,214.99,76.68,19.84428571428575,24.21,16.61
906,16.82,990.1885714285721,996.09,985.98,14.64428571428571,18.14,11.57,73.37142857142844,94.7,62.07,14.79714285714287,18.38,11.62,1178.8585714285707,1190.73,1163.89,151.38285714285664,229.54,52.96,17.87285714285718,21.43,15.04
423,1.06,995.5042857142853,1002.48,986.3,2.9671428571428486,5.48,2.09,66.00428571428559,81.91,50.32,2.9842857142857193,5.56,2.09,1288.4171428571447,1317.75,1250.45,152.25999999999962,199.53,60.25,-4.169999999999972,1.06,-9.7
212,18.09,987.4185714285712,990.07,983.29,12.965714285714279,15.27,9.34,72.20857142857135,84.74,54.94,13.132857142857148,15.47,9.45,1183.1714285714284,1188.37,1178.21,208.83999999999986,250.63,178.2,16.1714285714286,18.09,14.69
748,-0.38,997.2142857142863,1001.06,992.45,5.055714285714274,7.38,4.14,78.29999999999988,84.2,71.74,5.072857142857152,7.43,4.15,1266.577142857144,1280.69,1236.96,230.9685714285711,262.83,189.42,0.6300000000000453,5.95,-1.78
85,7.51,986.4028571428572,995.12,979.04,8.368571428571434,10.81,7.28,71.56571428571426,83.7,57.02,8.487142857142853,10.96,7.37,1210.9057142857143,1229.46,1192.9,187.33142857142852,230.7,139.63,9.800000000000008,13.12,7.51
196,22.0,988.1700000000001,992.8,983.33,17.98571428571428,20.35,15.03,59.68285714285707,70.43,51.94,18.205714285714286,20.63,15.14,1146.742857142857,1158.41,1138.13,173.9399999999998,209.32,128.22,25.055714285714313,27.67,22.0
498,12.88,995.0985714285717,999.14,988.97,9.614285714285705,13.23,7.12,57.704285714285625,82.56,44.37,9.67000000000001,13.38,7.16,1197.5071428571448,1206.31,1190.81,167.99142857142826,234.32,104.0,15.350000000000028,17.22,12.88
527,14.28,982.8885714285717,989.61,975.59,13.778571428571423,16.69,9.49,72.03857142857133,83.91,57.7,14.031428571428574,17.05,9.61,1174.5671428571445,1194.05,1152.7,197.42428571428536,243.46,142.73,16.881428571428604,21.72,14.28
959,17.21,992.0928571428578,998.05,987.99,11.861428571428572,15.35,10.4,61.675714285714164,78.54,51.06,11.955714285714283,15.49,10.51,1184.7100000000003,1196.49,1169.61,111.1285714285711,183.06,75.35,17.30428571428575,19.87,15.78
1675,19.72,985.9757142857145,987.98,981.79,18.38285714285712,21.15,14.25,79.94142857142866,93.02,65.35,18.647142857142843,21.52,14.43,1163.5628571428542,1168.49,1151.99,149.76142857142824,171.48,128.57,19.997142857142922,21.63,19.43
151,9.7,984.3299999999998,990.9,980.27,10.904285714285711,12.16,9.75,80.58999999999999,92.46,67.02,11.081428571428566,12.33,9.92,1199.185714285715,1208.77,1188.38,203.6999999999999,254.78,104.06,11.620000000000015,13.86,9.17
1650,22.52,989.1442857142856,996.31,981.01,13.089999999999971,16.95,10.45,57.92285714285725,69.28,46.15,13.244285714285695,17.16,10.53,1169.7971428571398,1196.03,1144.96,192.58428571428536,233.77,154.13,20.06714285714291,23.7,14.43
1415,1.7,994.901428571429,1002.32,981.5,7.114285714285692,8.22,6.14,86.16142857142852,94.01,71.64,7.155714285714275,8.36,6.17,1246.3271428571413,1265.09,1210.11,194.78857142857137,238.51,110.61,4.231428571428631,8.94,0.9
324,3.31,986.0242857142857,991.93,975.89,7.958571428571425,10.22,6.96,88.39857142857134,97.68,66.09,8.074285714285717,10.47,7.06,1229.3242857142875,1247.38,1180.84,125.89571428571399,191.77,25.8,5.48285714285717,13.62,2.14
830,4.25,982.1857142857152,989.22,977.1,6.385714285714274,8.78,3.52,74.38714285714279,91.9,53.56,6.502857142857151,8.95,3.57,1229.2442857142867,1249.89,1199.53,147.91285714285672,206.06,42.18,4.571428571428609,9.86,1.28
1480,1.88,980.7300000000001,986.91,976.49,6.927142857142832,7.73,5.94,90.5685714285714,99.41,84.27,7.0628571428571325,7.9,6.02,1233.6557142857127,1251.15,1218.39,172.412857142857,205.49,102.18,3.0657142857143453,5.72,1.05
1205,12.05,993.2742857142861,998.11,988.85,10.108571428571425,12.19,6.84,61.65142857142858,69.37,48.95,10.17714285714286,12.28,6.87,1198.3357142857128,1215.53,1177.7,199.89857142857116,223.28,183.08,14.56571428571431,18.15,10.01
1116,-6.39,981.331428571429,986.89,972.67,3.6799999999999975,4.34,3.08,86.30142857142857,91.42,81.95,3.748571428571431,4.4,3.16,1272.657142857142,1275.81,1268.55,75.975714285714,180.35,29.02,-4.917142857142831,-3.4,-6.97
602,19.85,990.4571428571435,995.13,988.42,17.445714285714285,20.06,12.67,76.75428571428563,82.09,70.83,17.618571428571425,20.29,12.73,1170.8071428571445,1191.62,1157.63,161.09571428571397,228.89,118.91,19.66571428571433,22.19,16.46
463,10.61,993.3457142857143,998.88,984.78,9.759999999999991,11.31,7.1,68.96714285714276,84.93,58.25,9.830000000000009,11.49,7.11,1207.7557142857154,1228.32,1183.86,220.3971428571426,270.66,183.18,12.385714285714313,15.46,8.89
886,11.87,986.5800000000007,989.93,982.07,11.43571428571428,13.4,8.53,74.89142857142848,92.01,61.79,11.594285714285723,13.56,8.63,1193.6314285714284,1206.05,1176.72,207.59285714285664,262.17,133.5,13.565714285714323,17.48,9.33
150,9.17,984.1285714285713,990.9,980.27,10.839999999999998,12.16,9.75,77.18142857142855,83.95,67.02,11.018571428571423,12.33,9.92,1196.3828571428578,1208.49,1188.38,198.3199999999999,254.78,104.06,12.238571428571444,14.03,9.17
1462,2.18,984.8214285714287,999.36,969.99,6.619999999999976,8.71,5.29,79.3785714285714,97.73,72.21,6.732857142857134,8.98,5.33,1233.792857142856,1267.15,1206.08,190.5971428571427,211.15,179.3,4.247142857142917,8.26,1.04
1449,5.41,997.1171428571432,1002.68,984.62,5.882857142857119,6.7,5.44,78.64571428571425,95.67,61.23,5.902857142857134,6.8,5.43,1255.082857142856,1270.79,1228.17,186.63285714285698,194.4,177.75,3.030000000000059,5.79,-0.06
1120,-6.07,979.198571428572,986.35,972.67,3.258571428571426,3.6,3.0,86.46428571428571,90.24,83.83,3.3300000000000023,3.66,3.07,1277.4728571428561,1284.8,1268.55,54.70999999999972,127.43,32.08,-6.471428571428546,-4.79,-7.46
770,-9.26,1008.2800000000008,1010.53,1005.36,1.8514285714285597,2.69,1.3,80.77857142857134,84.88,76.16,1.8385714285714354,2.68,1.29,1350.950000000001,1368.36,1326.19,134.97428571428534,181.66,83.77,-13.271428571428526,-9.26,-16.58
848,17.46,979.120000000001,989.44,972.02,8.154285714285702,10.39,7.21,63.091428571428494,74.24,52.07,8.327142857142865,10.5,7.37,1196.1257142857146,1209.03,1181.66,198.18714285714236,221.04,179.22,11.16142857142861,17.46,7.94
1751,13.52,984.3299999999999,989.12,980.96,13.75285714285713,14.99,11.56,85.96857142857155,95.73,81.11,13.969999999999983,15.16,11.78,1187.5314285714264,1196.33,1179.85,173.04142857142824,211.13,128.48,14.092857142857232,15.28,12.39
1692,15.55,984.9157142857142,988.92,981.23,12.845714285714271,13.78,11.63,72.80571428571436,81.61,60.37,13.042857142857128,14.02,11.79,1181.698571428569,1191.23,1174.28,215.30999999999963,243.72,194.25,15.781428571428647,17.35,14.57
1419,5.17,994.9585714285719,1003.26,979.55,6.952857142857121,8.06,6.14,91.93999999999996,99.24,87.01,6.994285714285702,8.23,6.17,1252.2728571428556,1266.83,1222.2,166.87428571428563,195.95,110.61,2.9200000000000594,5.17,0.6
1366,7.8,992.8528571428578,999.79,985.51,12.089999999999986,13.86,8.44,80.4385714285714,83.07,74.74,12.177142857142854,13.92,8.51,1203.2199999999982,1226.39,1187.67,200.84999999999988,258.53,132.93,13.018571428571489,15.48,7.8
598,18.93,990.585714285715,995.13,987.75,15.084285714285715,16.97,12.67,73.70142857142848,81.66,65.9,15.23285714285714,17.19,12.73,1178.1414285714304,1191.62,1159.15,169.43714285714253,228.89,130.17,18.13428571428576,21.85,16.3
1574,13.15,988.6814285714287,1001.34,980.1,8.404285714285683,10.82,5.15,74.30857142857153,91.46,59.32,8.514285714285695,11.0,5.16,1217.7099999999975,1247.67,1190.9,149.515714285714,206.56,82.78,8.878571428571487,13.48,5.76
141,13.81,994.995714285714,999.93,986.31,9.651428571428568,11.51,7.58,76.81999999999998,95.11,64.25,9.69428571428571,11.54,7.69,1217.6728571428575,1230.49,1205.23,214.17999999999992,267.33,144.36,10.497142857142872,13.81,7.31
1220,11.05,992.2100000000004,995.87,988.89,9.61571428571428,11.26,7.85,79.94285714285714,89.28,71.51,9.691428571428576,11.34,7.94,1217.5057142857129,1228.27,1207.81,112.15571428571403,216.28,31.86,9.721428571428604,11.46,6.73
1301,21.43,992.4014285714287,996.49,987.71,15.087142857142855,16.76,13.77,60.9285714285714,70.93,49.66,15.199999999999998,16.96,13.94,1166.1457142857128,1178.83,1153.14,112.7742857142856,158.82,80.99,21.682857142857195,23.77,19.09
89,7.02,978.5357142857144,983.04,971.06,8.257142857142858,9.77,6.77,70.5242857142857,86.55,57.02,8.442857142857138,9.98,6.94,1201.5157142857145,1214.47,1182.77,199.4714285714285,214.69,182.76,9.721428571428577,13.12,7.02
1259,18.73,989.7357142857147,994.51,983.7,13.995714285714282,15.28,12.26,75.88142857142854,91.92,65.43,14.142857142857144,15.54,12.32,1183.9128571428566,1194.13,1174.56,141.36714285714265,194.8,83.46,16.55857142857146,18.73,13.8
160,23.37,985.53,993.28,980.03,14.591428571428565,18.87,11.41,64.40142857142851,67.05,61.12,14.818571428571422,19.26,11.49,1165.6485714285723,1192.82,1143.13,173.2357142857142,241.09,119.23,19.832857142857165,23.37,15.73
1223,14.56,992.6228571428576,996.18,988.64,11.53428571428571,15.64,9.91,80.57285714285715,94.17,68.73,11.624285714285719,15.82,10.01,1205.8428571428558,1221.03,1189.87,94.86857142857116,178.58,31.86,12.391428571428602,15.18,9.9
1378,13.52,995.6471428571436,1000.22,990.31,10.234285714285695,13.42,5.73,73.80714285714282,97.16,55.52,10.277142857142858,13.46,5.74,1213.4799999999982,1234.96,1198.06,153.24999999999986,201.82,97.53,11.598571428571487,13.62,7.8
779,5.34,990.1428571428579,1002.33,977.06,5.1057142857142725,7.28,1.84,78.83428571428567,82.93,71.59,5.164285714285721,7.36,1.84,1261.697142857144,1333.08,1231.9,220.72142857142822,270.22,180.31,-0.1485714285713886,5.34,-11.32
490,8.05,988.2300000000001,997.54,984.26,7.022857142857136,10.03,5.45,64.90142857142848,76.32,52.73,7.110000000000008,10.17,5.52,1219.5757142857162,1241.93,1190.99,97.09428571428542,180.19,52.44,8.457142857142886,14.12,4.67
133,6.8,982.29,984.12,980.41,9.168571428571425,10.33,8.1,81.84857142857142,91.65,70.96,9.33571428571428,10.53,8.23,1209.5442857142864,1220.29,1199.74,139.3885714285714,205.72,40.82,8.77428571428573,10.48,6.8
1262,16.82,988.6300000000003,992.9,983.7,13.737142857142853,16.23,11.66,74.71714285714282,91.92,65.43,13.89857142857143,16.41,11.74,1182.7085714285708,1195.09,1165.75,185.19999999999982,209.26,134.42,16.56857142857146,20.6,13.8
1309,22.65,988.3842857142861,991.44,983.71,18.25571428571428,20.29,15.13,68.62285714285709,87.3,63.31,18.477142857142855,20.61,15.27,1156.0042857142842,1171.24,1135.63,191.7971428571427,234.09,155.29,22.704285714285763,26.38,19.49
1055,4.25,993.3714285714294,1003.34,986.87,6.711428571428569,8.89,5.43,91.23142857142852,98.28,83.8,6.757142857142855,8.96,5.5,1252.9257142857139,1275.22,1232.16,175.68428571428532,191.02,133.52,2.377142857142887,5.86,-1.02
409,1.61,990.8271428571425,997.16,983.77,5.819999999999993,8.46,4.66,77.62142857142848,93.21,65.01,5.878571428571433,8.6,4.67,1248.040000000001,1269.61,1217.47,182.98571428571398,240.49,111.4,2.8657142857143123,7.44,-0.58
156,21.03,988.3199999999999,993.28,983.05,11.837142857142851,14.93,9.75,74.33571428571426,92.46,61.74,11.978571428571424,15.15,9.92,1192.5271428571436,1208.77,1160.94,180.95142857142852,254.78,83.46,14.347142857142874,21.03,9.17
1005,11.52,986.0485714285725,994.9,976.37,10.71571428571428,12.82,8.51,72.82428571428564,79.17,69.52,10.879999999999995,13.13,8.55,1195.9428571428568,1219.62,1170.36,197.058571428571,215.93,155.83,12.955714285714317,16.06,10.16
352,-9.08,984.6671428571426,995.78,967.84,3.5599999999999956,5.44,2.63,86.03714285714277,90.78,81.95,3.615714285714289,5.53,2.69,1280.1485714285725,1297.59,1255.53,206.26714285714257,241.19,157.84,-5.544285714285686,-0.43,-9.08
419,-9.01,991.5099999999995,999.76,979.07,3.3228571428571345,4.76,2.09,81.87285714285701,95.21,69.66,3.3585714285714334,4.86,2.09,1291.7657142857156,1317.75,1255.66,73.10428571428537,199.53,29.01,-6.04714285714283,-2.03,-9.7
1593,11.39,985.6157142857144,992.9,978.8,9.732857142857108,11.98,7.48,68.57142857142865,75.02,60.75,9.879999999999981,12.18,7.54,1198.1671428571403,1225.72,1182.51,197.425714285714,226.68,118.43,12.400000000000054,15.35,8.32
1200,11.93,982.894285714286,998.11,976.11,8.117142857142854,10.05,4.44,72.41000000000001,83.19,60.84,8.257142857142858,10.29,4.52,1212.4299999999987,1237.49,1192.63,193.505714285714,224.6,134.69,8.437142857142883,11.93,3.05
1661,22.78,989.8542857142858,995.01,983.67,15.372857142857116,16.81,14.1,68.69428571428584,78.35,56.86,15.52857142857141,16.9,14.31,1170.1999999999969,1178.72,1163.49,165.18142857142826,217.41,97.96,19.845714285714354,22.78,16.02
400,3.72,996.5642857142853,1000.81,993.54,4.138571428571423,6.24,3.27,85.01285714285707,92.75,77.57,4.15428571428572,6.28,3.28,1285.2285714285729,1300.13,1247.21,180.44999999999965,223.87,84.9,-3.3971428571428306,3.72,-6.33
68,-2.67,996.3371428571428,1003.79,990.38,3.254285714285721,3.9,2.68,70.96285714285715,80.59,60.4,3.268571428571426,3.94,2.68,1286.907142857143,1300.42,1271.07,107.5785714285714,252.17,46.75,-3.761428571428567,-2.11,-5.59
1129,1.82,980.5000000000003,986.26,973.15,6.91142857142857,9.86,5.03,80.16571428571426,86.48,67.99,7.051428571428573,10.06,5.13,1226.7357142857138,1249.05,1201.65,214.35714285714258,264.3,175.78,4.580000000000025,10.11,-0.09
214,18.83,987.5642857142856,990.07,983.29,14.391428571428564,17.35,12.45,74.08857142857134,84.74,60.8,14.572857142857146,17.57,12.58,1177.4942857142858,1185.24,1164.42,204.6214285714284,222.85,191.16,17.46000000000003,20.87,14.69
